timestamp,username,location,tweet_text
2026-08-08 00:32:00,@user1033,Southside,Major explosion at Southside factory! Massive fire and many people injured. We need fire and medical now!
2026-08-08 00:32:36,@user6780,North Hills,Terrible multi-car crash at North Hills. At least 3 people look badly injured. Send ambulances! #accident
2026-08-08 00:33:12,@user7595,Route 66,Is something burning in Route 66? Thick black smoke in the sky.
2026-08-08 00:33:16,@user1297,Central Park,Traffic is terrible around Central Park today. Ugh.
2026-08-08 00:33:29,@user5418,Central Park,Is something burning in Central Park? Thick black smoke in the sky.
2026-08-08 00:34:13,@user7594,Old Town,Terrible multi-car crash at Old Town. At least 3 people look badly injured. Send ambulances! #accident
2026-08-08 00:34:56,@user5713,Industrial District,Smell smoke coming from the apartment complex on Industrial District. Fire alarms are going off!
2026-08-08 00:35:14,@user2748,Central Park,Brush fire spreading fast near Central Park due to the high winds. @FireDept
2026-08-08 00:35:41,@user8869,Main Street,"Explosion heard near Main Street, now there's a massive fire! People are running."
2026-08-08 00:35:42,@user8325,North Hills,Major explosion at North Hills factory! Massive fire and many people injured. We need fire and medical now!
2026-08-08 00:35:55,@user8596,Westside,Terrible multi-car crash at Westside. At least 3 people look badly injured. Send ambulances! #accident
2026-08-08 00:36:53,@user8919,Route 66,"Lost dog found near Route 66, please share!"
2026-08-08 00:37:52,@user4988,Old Town,Building collapse in Old Town due to the fire. Paramedics and Firefighters needed immediately.
2026-08-08 00:38:40,@user3199,Industrial District,Cyclist hit by a truck at the intersection of Industrial District. Looks really bad. @Medical
2026-08-08 00:38:52,@user7093,Route 66,Huge flames seen at the Route 66 warehouse! Looks like a 3-alarm fire. #fire #emergency
2026-08-08 00:39:22,@user9795,Main Street,"Heart attack suspected at the gym in Main Street. CPR in progress, where is the ambulance?!"
2026-08-08 00:39:53,@user2766,Main Street,Is something burning in Main Street? Thick black smoke in the sky.
2026-08-08 00:40:42,@user9809,Southside,Building collapse in Southside due to the fire. Paramedics and Firefighters needed immediately.
2026-08-08 00:41:29,@user6786,Industrial District,Smell smoke coming from the apartment complex on Industrial District. Fire alarms are going off!
2026-08-08 00:41:42,@user4599,Route 66,Building collapse in Route 66 due to the fire. Paramedics and Firefighters needed immediately.
2026-08-08 00:41:56,@user8824,Industrial District,Anyone know why the power is out in Industrial District?
2026-08-08 00:41:57,@user3506,Old Town,Building collapse in Old Town due to the fire. Paramedics and Firefighters needed immediately.
2026-08-08 00:42:24,@user9855,North Hills,"Heart attack suspected at the gym in North Hills. CPR in progress, where is the ambulance?!"
2026-08-08 00:42:37,@user1810,Downtown,Roof collapsed at the construction site in Downtown. Multiple workers trapped and injured.
2026-08-08 00:42:46,@user3866,Main Street,Pedestrian struck by a speeding car in Main Street. Needs immediate medical attention!
2026-08-08 00:43:30,@user5866,Westside,"Heart attack suspected at the gym in Westside. CPR in progress, where is the ambulance?!"
2026-08-08 00:43:34,@user2825,Main Street,"Lost dog found near Main Street, please share!"
2026-08-08 00:43:36,@user6860,Westside,Just got the best coffee in Westside. What a beautiful day!
2026-08-08 00:44:35,@user5169,Downtown,"Explosion heard near Downtown, now there's a massive fire! People are running."
2026-08-08 00:44:46,@user3618,Main Street,"Someone collapsed on the sidewalk in Main Street, they aren't breathing! Need a medic ASAP."
2026-08-08 00:45:02,@user4185,Central Park,Brush fire spreading fast near Central Park due to the high winds. @FireDept
2026-08-08 00:45:22,@user4457,Industrial District,Traffic is terrible around Industrial District today. Ugh.
2026-08-08 00:46:14,@user8892,Central Park,Is something burning in Central Park? Thick black smoke in the sky.
2026-08-08 00:47:11,@user5537,Central Park,"Heart attack suspected at the gym in Central Park. CPR in progress, where is the ambulance?!"
2026-08-08 00:48:08,@user2719,Suburbs,"Car on fire on Suburbs, traffic is completely stopped. Send firetrucks!"
2026-08-08 00:48:27,@user1762,Downtown,Cyclist hit by a truck at the intersection of Downtown. Looks really bad. @Medical
2026-08-08 00:49:24,@user1063,Old Town,"Heart attack suspected at the gym in Old Town. CPR in progress, where is the ambulance?!"
2026-08-08 00:50:11,@user2338,Central Park,"Heart attack suspected at the gym in Central Park. CPR in progress, where is the ambulance?!"
2026-08-08 00:50:47,@user4587,Route 66,"Heart attack suspected at the gym in Route 66. CPR in progress, where is the ambulance?!"
2026-08-08 00:51:34,@user1252,North Hills,Massive food poisoning outbreak at the festival in North Hills. Dozens of people need hospitalization.
2026-08-08 00:52:09,@user7313,Southside,"Heart attack suspected at the gym in Southside. CPR in progress, where is the ambulance?!"
2026-08-08 00:52:28,@user9319,Main Street,"Explosion heard near Main Street, now there's a massive fire! People are running."
2026-08-08 00:52:39,@user9016,Southside,Huge flames seen at the Southside warehouse! Looks like a 3-alarm fire. #fire #emergency
2026-08-08 00:52:55,@user1099,Downtown,Smell smoke coming from the apartment complex on Downtown. Fire alarms are going off!
2026-08-08 00:53:49,@user1595,Industrial District,Brush fire spreading fast near Industrial District due to the high winds. @FireDept
2026-08-08 00:54:08,@user7328,Westside,Is something burning in Westside? Thick black smoke in the sky.
2026-08-08 00:54:28,@user7245,Industrial District,Anyone know why the power is out in Industrial District?
2026-08-08 00:55:06,@user7896,Route 66,Massive food poisoning outbreak at the festival in Route 66. Dozens of people need hospitalization.
2026-08-08 00:55:57,@user6658,North Hills,Major explosion at North Hills factory! Massive fire and many people injured. We need fire and medical now!
2026-08-08 00:56:09,@user8107,Westside,Massive food poisoning outbreak at the festival in Westside. Dozens of people need hospitalization.
2026-08-08 00:57:01,@user6373,Downtown,"Lost dog found near Downtown, please share!"
2026-08-08 00:57:03,@user5015,Main Street,Traffic is terrible around Main Street today. Ugh.
2026-08-08 00:57:16,@user9289,Old Town,Terrible multi-car crash at Old Town. At least 3 people look badly injured. Send ambulances! #accident
2026-08-08 00:57:32,@user5239,Industrial District,Massive food poisoning outbreak at the festival in Industrial District. Dozens of people need hospitalization.
2026-08-08 00:57:33,@user4330,Industrial District,Terrible multi-car crash at Industrial District. At least 3 people look badly injured. Send ambulances! #accident
2026-08-08 00:57:53,@user5804,Southside,"Heart attack suspected at the gym in Southside. CPR in progress, where is the ambulance?!"
2026-08-08 00:58:30,@user4148,Industrial District,Small electrical fire started at the bakery in Industrial District. Needs putting out.
2026-08-08 00:58:32,@user1436,Suburbs,Huge flames seen at the Suburbs warehouse! Looks like a 3-alarm fire. #fire #emergency
2026-08-08 00:59:03,@user1919,North Hills,Small electrical fire started at the bakery in North Hills. Needs putting out.
2026-08-08 00:59:48,@user3871,Industrial District,Major explosion at Industrial District factory! Massive fire and many people injured. We need fire and medical now!
2026-08-08 00:59:53,@user9046,Central Park,Huge flames seen at the Central Park warehouse! Looks like a 3-alarm fire. #fire #emergency
2026-08-08 01:00:27,@user2086,Central Park,Massive food poisoning outbreak at the festival in Central Park. Dozens of people need hospitalization.
2026-08-08 01:01:04,@user2337,Downtown,Just got the best coffee in Downtown. What a beautiful day!
2026-08-08 01:02:00,@user4230,Industrial District,Huge flames seen at the Industrial District warehouse! Looks like a 3-alarm fire. #fire #emergency
2026-08-08 01:02:10,@user8886,Central Park,Major explosion at Central Park factory! Massive fire and many people injured. We need fire and medical now!
2026-08-08 01:03:07,@user3670,Suburbs,Just got the best coffee in Suburbs. What a beautiful day!
2026-08-08 01:03:58,@user2507,Central Park,"Someone collapsed on the sidewalk in Central Park, they aren't breathing! Need a medic ASAP."
2026-08-08 01:04:11,@user4036,Suburbs,"Car on fire on Suburbs, traffic is completely stopped. Send firetrucks!"
2026-08-08 01:04:17,@user3343,Westside,Pedestrian struck by a speeding car in Westside. Needs immediate medical attention!
2026-08-08 01:04:39,@user2684,Main Street,Roof collapsed at the construction site in Main Street. Multiple workers trapped and injured.
2026-08-08 01:04:53,@user3215,Southside,Small electrical fire started at the bakery in Southside. Needs putting out.
2026-08-08 01:04:56,@user7916,Central Park,Just got the best coffee in Central Park. What a beautiful day!
2026-08-08 01:05:54,@user3569,North Hills,Pedestrian struck by a speeding car in North Hills. Needs immediate medical attention!
2026-08-08 01:06:21,@user7354,Westside,Pedestrian struck by a speeding car in Westside. Needs immediate medical attention!
2026-08-08 01:06:31,@user7661,Westside,Is something burning in Westside? Thick black smoke in the sky.
2026-08-08 01:07:27,@user7808,Industrial District,"Heart attack suspected at the gym in Industrial District. CPR in progress, where is the ambulance?!"
2026-08-08 01:08:20,@user4490,Old Town,"Car on fire on Old Town, traffic is completely stopped. Send firetrucks!"
2026-08-08 01:08:43,@user5069,Central Park,Huge flames seen at the Central Park warehouse! Looks like a 3-alarm fire. #fire #emergency
2026-08-08 01:09:37,@user8580,Main Street,Building collapse in Main Street due to the fire. Paramedics and Firefighters needed immediately.
2026-08-08 01:10:30,@user7648,Route 66,Major explosion at Route 66 factory! Massive fire and many people injured. We need fire and medical now!
2026-08-08 01:11:22,@user7105,Southside,Small electrical fire started at the bakery in Southside. Needs putting out.
2026-08-08 01:11:48,@user2286,Industrial District,Major explosion at Industrial District factory! Massive fire and many people injured. We need fire and medical now!
2026-08-08 01:12:10,@user6304,Central Park,Cyclist hit by a truck at the intersection of Central Park. Looks really bad. @Medical
2026-08-08 01:12:47,@user3453,Central Park,"Lost dog found near Central Park, please share!"
2026-08-08 01:13:01,@user9993,Central Park,Terrible multi-car crash at Central Park. At least 3 people look badly injured. Send ambulances! #accident
2026-08-08 01:13:17,@user4381,North Hills,Anyone know why the power is out in North Hills?
2026-08-08 01:14:04,@user6829,Central Park,Building collapse in Central Park due to the fire. Paramedics and Firefighters needed immediately.
2026-08-08 01:14:31,@user7318,North Hills,"Someone collapsed on the sidewalk in North Hills, they aren't breathing! Need a medic ASAP."
2026-08-08 01:14:38,@user8986,Old Town,Building collapse in Old Town due to the fire. Paramedics and Firefighters needed immediately.
2026-08-08 01:15:06,@user9741,Southside,Cyclist hit by a truck at the intersection of Southside. Looks really bad. @Medical
2026-08-08 01:15:35,@user7047,Old Town,Anyone know why the power is out in Old Town?
2026-08-08 01:15:54,@user7380,Main Street,Terrible multi-car crash at Main Street. At least 3 people look badly injured. Send ambulances! #accident
2026-08-08 01:16:21,@user3528,Main Street,Pedestrian struck by a speeding car in Main Street. Needs immediate medical attention!
2026-08-08 01:16:46,@user9054,Industrial District,Brush fire spreading fast near Industrial District due to the high winds. @FireDept
2026-08-08 01:17:38,@user5008,Suburbs,Terrible multi-car crash at Suburbs. At least 3 people look badly injured. Send ambulances! #accident
2026-08-08 01:18:37,@user8239,Route 66,"Explosion heard near Route 66, now there's a massive fire! People are running."
2026-08-08 01:18:48,@user9949,Main Street,"Lost dog found near Main Street, please share!"
2026-08-08 01:19:25,@user6246,Old Town,Anyone know why the power is out in Old Town?
2026-08-08 01:19:56,@user8744,Route 66,Smell smoke coming from the apartment complex on Route 66. Fire alarms are going off!
2026-08-08 01:20:31,@user1712,Southside,Huge flames seen at the Southside warehouse! Looks like a 3-alarm fire. #fire #emergency
2026-08-08 01:21:04,@user8574,Downtown,Traffic is terrible around Downtown today. Ugh.
2026-08-08 01:21:35,@user1825,Central Park,Terrible multi-car crash at Central Park. At least 3 people look badly injured. Send ambulances! #accident
2026-08-08 01:22:07,@user9374,Industrial District,Traffic is terrible around Industrial District today. Ugh.
